tic_id,ra,dec,plx,pmRA,pmDEC,Teff,logg,MH,rad,lum,gallong,gallat,Tmag,Vmag,GAIAmag,source_id
405333037,2.94804391421793,9.13996258138742,8.23532,-32.9171,-18.2094,5051.0,,0.07,5.2322,,106.729528124869,-52.4801281059766,6.65528,7.45,7.20523,2752230097139708160
200666753,2.90872882593335,-49.6560360976982,4.74879,26.2843,-56.3247,4516.0,,,10.1949,,319.031987747187,-66.2094968554705,6.989,7.91,7.60868,4976674366466135808
155940286,5.58867637274076,-50.9924857355476,11.1102,69.6481,48.3485,4689.0,,,6.8619,,314.009241106297,-65.5056733496547,5.7279,6.68,6.36301,4972969119657226368
414783388,7.92276843498826,12.9135026346697,11.98,-80.4957,-157.655,4996.0,,0.11,3.99396,,115.484785073671,-49.672496847492,6.4457,7.25,7.01059,2779013135239450752
92225029,10.9586888765298,-12.0118266705469,16.9674,2.53949,-201.139,4702.34,,0.193625,6.04185,,115.833822744882,-74.7786925621043,5.0771,6.01,5.70457,2376965163670518016
63905972,12.3081268339175,-24.1366647009811,18.2248,80.9693,-56.4944,4989.0,,0.15,4.93288,,113.377260010725,-86.9674100979559,5.0838,5.9,5.6509,2345744256120965504
63818988,14.5518858070526,-25.8765958277178,5.61172,27.0036,1.47447,4670.0,,,8.02885,,173.74134805003,-88.0352226831296,6.91342,7.89,7.56223,2344351243609814016
414921972,15.0882450750488,17.2263698133991,10.7417,20.9018,-41.8132,4893.0,,0.23,4.76956,,125.97478362537,-45.5926993775398,6.3907,7.25,6.97796,2784702111479778560
322307443,14.83076765596,-58.4048824785051,7.34667,126.65,-40.9175,4566.1,,-0.32,6.82249,,300.94435874928,-58.6929296185434,6.823,7.78,7.45974,4904354233963369984
,,,,,,,,,,,,,,,,2359289449102200192
11557059,19.6343727207732,-28.7329544990636,8.24244,75.9582,5.5202,4796.0,,0.14,4.95482,,229.510471046918,-83.8039942753388,7.01212,7.89,7.6158,5030097544812093952
385115340,20.4929051227016,12.6041666514478,12.237,35.5429,-3.4702,4926.0,,0.14,4.64827,,134.465562660408,-49.5825768982547,6.1429,6.97871,6.7144,2586706902273063040
344368943,22.557798762288,-28.8654370035021,6.36246,41.4366,-9.41254,4809.0,,-0.02,6.13389,,226.653189420153,-81.2650189342531,7.09181,7.96,7.68796,5035157325523945856
207091123,23.9300330544888,-53.1998384323033,6.96554,101.521,49.0235,4898.0,,,5.75981,,288.426102409098,-62.663509992765,6.947,7.82,7.54682,4915840763218160640
231010408,25.8679286433619,-56.2345330722829,5.74066,45.9752,-25.3532,4850.0,,,6.73696,,288.690997743698,-59.4318232269044,7.074,7.97,7.68533,4911339809292237568
231019255,27.5263778401872,-54.4649623083606,6.41777,110.475,-46.6698,4701.0,,,6.93072,,285.471422248098,-60.6296576580383,6.9172,7.88,7.56075,4912062772547406976
229153395,28.2521874203209,-52.6917435273816,4.26192,17.553,-12.3578,4573.0,,,11.3485,,282.907339357622,-61.9768793355227,6.8677,7.91,7.54432,4913065149195001728
70513817,32.7268504772374,-32.0619476365068,6.39866,-49.2959,-9.64488,4935.0,,,6.61922,,233.662058965535,-72.0644932144335,6.7876,7.65,7.37771,4971320264530967808
72667105,33.1436281864931,-26.3224979396344,3.34443,-22.2552,-28.3733,4750.1,,-0.54,12.534,,215.011533800618,-71.8844158687374,6.9913,7.92,7.61837,5118072906123605248
129764752,35.5293986621086,-36.1067714427749,8.04256,77.881,-58.0496,4661.0,,,5.65511,,243.582461441497,-68.7794973092429,6.9013,7.87,7.55102,4966414449805314560
279834809,35.1803160320039,-62.5459897557528,7.80347,150.863,22.6847,4718.0,,,6.17812,,286.541114372249,-51.6471226736672,6.7215,7.68,7.35973,4701305428797010432
233964479,36.5520773987911,-62.9182307767475,8.20328,13.2715,-47.9508,4803.0,,-0.06,4.90826,,286.037069048087,-50.9881275838212,7.0375,7.92,7.6423,4700485261842171904
439871393,43.6617665080015,-5.33081403519674,10.088,34.0586,-23.2408,4893.96,,0.188251,4.81843,,181.855450795151,-53.4659478673823,6.509,7.35037,7.09109,5184265327181629056
9804284,47.7147495833276,-11.1250913609817,10.2633,105.732,-106.804,4862.0,,,5.17172,,193.718802876009,-53.5698562295041,6.3412,7.22281,6.9375,5165754602251648768
165193011,47.9904400487609,-39.3658233060235,15.3902,80.0266,-26.6122,4839.0,,,,,244.763709226325,-58.4232216597087,6.096,6.965,6.69714,4852547754323899136
406475297,50.4950764579754,-15.4587196783756,8.03345,43.2676,-2.5993,4713.0,,,7.38713,,202.268886513188,-53.2097383248095,6.28943,7.26,6.93292,5106959901583908096
279404248,57.8858628708523,-17.1664869274764,6.47098,-66.5537,-64.3324,4757.0,,-0.03,7.08373,,209.102401971484,-47.3568906011246,6.80907,7.71,7.41685,5107766874400178176
49952922,59.7183079162724,-5.46994726426104,21.2353,-46.7396,-174.346,4933.35,,0.167059,4.53717,,195.681420514073,-40.4863663177685,4.9762,5.83308,5.56374,3245123980001812864
250131461,63.1375036448462,-2.51249928759392,11.5746,35.5178,88.5089,5104.06,,-0.00176848,3.61283,,194.767902435508,-36.0294260204329,6.6335,7.43,7.18697,3252299805202210944
178921833,68.0286344823953,-28.8063888619921,10.286,162.378,-113.492,4737.0,,,5.08789,,228.51790393831,-41.6926630347431,6.4954,7.42,7.11922,4891076291029026432
38828538,68.3914560252714,-62.8236771492556,22.6204,-117.636,-18.6732,4828.0,,0.11,4.63085,,273.736279042427,-39.4714724737353,4.9095,5.79,5.50503,4675576135153914368
1399022,74.4436059652303,-34.8922261373299,6.63917,57.2673,27.6405,4721.0,,,7.49013,,237.586968829262,-37.4608668263525,6.6448,7.6,7.28072,4824986743027450752
415479232,75.9400113021583,6.64031684376843,6.54331,1.01527,-36.5027,5146.0,,,6.1834,,193.757852278568,-20.3344754129223,6.72998,7.52,7.28776,3240305267214541696
169534187,78.1504185919904,-14.9511112583654,9.42487,32.832,31.0566,4925.0,,,5.36877,,215.896845765098,-28.4943164442337,6.418,7.29,7.01153,2986593268342544768
140997423,78.0095922249964,-75.3603444101942,6.59608,39.0253,38.7396,4834.0,,,6.42408,,287.172542175813,-32.3918819113057,6.9327,7.85,7.56009,4649065844660928384
141280255,82.9701331526534,-76.3409137482391,31.1021,140.646,269.634,4725.0,,,4.8074,,287.922425430856,-30.9698539612654,4.2321,5.18,4.85882,4648162939452971008
270578346,87.1425834711392,-53.6764244850919,9.42104,58.8265,-118.16,4899.0,,,4.32873,,261.405096912783,-30.6760774661576,6.9493,7.85,7.56044,4768125430477357440
374860864,88.5252347159137,-63.0897767038644,36.9551,147.361,549.294,4806.0,,0.08,4.86526,,272.367576366109,-30.4199232043932,3.7529,4.65,4.35901,4756622820871136640
59711151,93.82382980449,-18.4772140191135,15.9538,54.6651,-58.2469,4788.0,,,6.18152,,225.809435744781,-16.0860211003357,5.071,5.99,5.68319,2942716432204133376
229273872,97.941908359403,6.78546427055998,9.19187,-52.7492,-38.3508,5088.0,,,5.10133,,204.652395939133,-1.2538545432862,6.44489,7.28,6.98343,3324369631310390656
261417886,95.224142812048,-79.0667172641373,7.5061,-27.1899,34.5312,4716.0,,-0.34,8.05602,,290.634265299184,-28.0430742973833,6.3368,7.31,6.98529,5211836474602632960
101143207,99.0225626536986,-24.866121508487,7.1571,-1.21582,-26.6483,4569.0,,,8.2396,,233.879988956554,-14.2276300580964,6.42275,7.45,7.09236,2923705532563309952
48237215,99.1709932757977,-19.2558673131525,50.4571,61.9916,-72.8065,4794.52,,0.0882353,4.90843,,228.688350000491,-11.7960798784666,3.0677,3.95,3.67853,2939555954755196160
443578538,99.4199746703825,-12.9851180144332,11.8263,9.8344,-125.718,4783.83,,-0.00337838,7.77455,,223.035464867779,-8.88708807293338,5.2545,6.11151,5.83869,2951804033248308480
457028839,100.946541640518,18.6559029289751,9.4887,-61.1773,-6.74753,4992.0,,0.15,4.64637,,195.401731687463,6.76020741992194,6.65775,7.48,7.22435,3359618251814248704
279215253,103.390029358525,-54.8829366159501,6.25077,52.5532,101.473,4738.0,,,6.87483,,264.710595843001,-21.6073775030622,6.9902,7.97,7.63694,5497364766569973632
339728935,110.737295521072,-55.5771676112178,11.3627,-80.7987,111.107,4732.0,,-0.07,5.86823,,266.887703541425,-17.8893302304966,5.9875,6.89,6.59935,5487468474726154368
300384180,111.288023687813,-70.4038265888973,5.17739,11.3886,12.8534,4671.0,,,10.0957,,281.855703979359,-22.6947464101533,6.7017,7.75,7.38695,5267550721647463936
341847317,121.584475519875,-54.046138929403,6.84102,-10.2609,-19.0454,4720.0,,,6.59085,,268.342970728893,-11.6167755599642,6.961,7.97,7.62985,5320227464745218688
231606476,128.007904672915,-29.37122509665,11.4833,5.88564,-152.761,4827.0,,,3.98503,,250.435063765023,6.08209784516158,6.6978,7.59,7.30157,5644029550319059584
262606575,132.476383561295,2.36269355223246,8.72468,-6.77856,-91.7738,4913.0,,-0.07,5.9027,,225.173818818841,27.2745467268753,6.40784,7.24,6.97758,577958531954386688
347550400,133.740224108962,-15.7792581997371,9.56471,-119.411,67.1902,4750.0,,,6.35109,,242.429948797853,18.3957703292443,6.17313,7.1,6.79828,5730638356108759936
186842684,133.756903602967,-34.1432026506637,7.95633,4.82839,-64.0547,4791.0,,,7.63967,,257.242948130245,7.02559185164519,6.1969,7.15,6.83506,5627625042988938112
302372658,133.820071273071,-67.2654721341634,5.40517,25.2839,25.5673,4738.0,,,8.30581,,282.951824632918,-14.0999159458421,6.874,7.83,7.5144,5224124307320401024
19437677,139.44416252722,-35.6898891350703,9.14822,-32.5792,23.569,4692.0,,,5.42468,,261.539906271505,9.48549099769695,6.7083,7.7,7.3595,5623539292139251200
423334721,141.204223880579,-23.8263093382639,9.51238,-39.4636,-32.012,4877.0,,,5.94393,,253.68691597526,18.716328218532,6.24918,7.35,6.86131,5674681804189819648
