tic_id,ra,dec,plx,pmRA,pmDEC,Teff,logg,MH,rad,lum,gallong,gallat,Tmag,Vmag,GAIAmag,source_id
136947332,172.792733629587,48.7895723143962,5.91432,-25.9249,-25.9885,4970.0,,0.15,11.5321,,153.198842813382,63.3530333413047,5.73993,6.54169,6.29491,789156711152195456
10167479,175.904846579291,41.7224517087826,5.89702,21.908,-9.22817,4984.0,,,10.7707,,162.143168546275,69.8614739118696,5.86753,6.71701,6.44942,769219850916516352
138652784,179.157024860353,65.2429076246543,6.99818,58.6816,-18.7183,4847.0,,,10.6924,,131.98372106791,50.9112008607755,5.62852,6.51153,6.23472,864382410501697024
4718951,182.155232384155,26.4935462446436,5.46291,60.8291,-39.5728,4888.9,,-0.0205523,,,214.302131875726,80.4283140020208,6.2589,6.96259,6.68888,4003557686272414592
357304710,182.941966177069,23.3225160053649,5.82119,33.1873,-24.6874,4943.0,,,11.0829,,233.744051938306,80.2588396270485,5.87494,6.72375,6.46653,4001682331752271232
98663347,185.789751141205,-7.29912638696911,3.93156,-28.3217,4.69815,5061.0,,,13.7858,,290.674677484288,54.8982129740596,6.1379,6.95025,6.70422,3583546202967341056
376690368,187.768260519345,39.5820502665087,6.26321,17.0785,-4.40246,4848.0,,,10.5992,,140.422858046402,76.8465303651584,5.8938,6.796,6.50223,1533758183184133120
148915038,187.723106982381,71.2999261512831,5.31984,-45.6025,-12.8872,4890.0,,,11.2457,,125.28877429139,45.7341905142461,6.0756,6.95773,6.67435,1689258367489185152
458445472,188.374236974142,38.0690421043783,6.73996,-77.4327,-12.0592,4844.0,,,11.1678,,140.807230999815,78.4293381587626,5.62532,6.525,6.23456,1519934332725717504
386703603,188.888317753588,-12.0210897422928,6.78008,17.0239,-20.9176,5062.0,,,9.0145,,296.79787205213,50.6613723223982,5.88361,6.70709,6.45034,3530062143461238656
99320388,189.485309635397,54.8531240114343,5.42767,-22.4516,-0.600502,4988.0,,,10.6504,,127.09332208289,62.1659427030164,6.0478,6.88634,6.62266,1571090004562143232
92044001,191.79410348912,15.5916587296374,6.7734,6.31764,-17.8726,5143.4,,-0.0634383,9.05791,,297.812923875918,78.4210285269011,5.85782,6.65638,6.41391,3934114318568578432
409345442,192.001680686752,18.8368116300096,5.60514,30.5243,-18.5579,4968.84,,-0.311251,10.3428,,297.3185386583,81.6711374609028,6.07386,6.91578,6.65026,3941869242798412032
157880926,192.055667802185,52.4531610654551,4.71426,-25.4679,-11.9478,5054.11,,-0.0252673,11.92,,124.076837413025,64.6679432163904,6.06131,6.87436,6.62592,1569800758459469824
356703192,192.452629092163,26.4313185713037,5.66722,31.3687,-15.038,4717.69,,-0.0841144,12.2547,,275.313422092251,89.2141012283528,5.9368,6.86046,6.55987,3961552077187975168
175709522,193.910053564583,0.0552908560583683,5.9094,-29.8896,-4.40233,4995.0,,,10.4347,,305.239260144232,62.9082104567408,5.9291,6.77911,6.5111,3689765932517799808
17741079,194.73632989058,39.8442757641645,3.60063,-31.0618,7.41039,5017.0,,,16.12,,116.420281963136,77.1889066947864,6.0183,6.861,6.59079,1526881562587401856
165945368,195.10687293923,31.7792112427101,6.45847,10.7629,-12.055,5026.0,,,9.8435,,100.657436096054,84.9545324253728,5.82157,6.667,6.39273,1467118260894653952
219026967,197.010047680471,24.8311485909991,5.55321,-48.2218,35.5304,5011.0,,,10.6867,,2.23565976657207,85.6189250825905,5.97823,6.81721,6.55091,1459175423254503808
286927243,198.1496215711,18.7517504077051,6.92835,-72.298,10.6802,5202.0,,,8.86882,,334.188401568266,80.3132948899793,5.73577,6.50509,6.26989,3939603596010626816
316257446,198.206353315448,42.6266691064167,5.88406,-9.41311,20.6959,5056.0,,,9.91576,,108.615816976116,73.9019323295783,5.9772,6.79886,6.54128,1526078163184973568
376646735,198.435907662328,32.5304529421531,4.14,-17.6,-20.0,4985.0,,,,,82.4440579369749,82.7510527757972,5.9665,6.69744,6.47427,1466606816188916480
371857335,199.152946775895,18.9032759106116,6.84334,-59.6551,6.10826,4978.0,,,9.21665,,339.372158967956,79.9446964900832,5.88398,6.70841,6.46504,3938915129933127680
178943195,200.083251500948,-11.3041887295123,6.46523,-120.174,0.717458,4869.0,,,10.3821,,314.214846632341,50.933452314309,5.84389,6.73049,6.44583,3623208542318851072
393896105,200.280554022214,47.2697409852823,5.40268,27.4198,-5.08258,5049.0,,,10.0315,,108.754532594211,69.0330079683525,6.14526,6.97326,6.71177,1551397716950170112
365088120,202.490166060261,6.01352951609067,7.73843,-15.4358,58.1329,4944.53,,-0.334885,9.20834,,328.11457828478,66.9827299455352,5.65274,6.51399,6.23987,3718144018392729344
115083208,202.714281730056,-3.04982904394194,6.77138,-5.73159,34.2186,4779.82,,-0.212329,9.71096,,321.945679026461,58.3592092717657,6.01304,6.91765,6.62245,3637132654493312384
