tic_id,ra,dec,plx,pmRA,pmDEC,Teff,logg,MH,rad,lum,gallong,gallat,Tmag,Vmag,GAIAmag,source_id
293304772,4.44874470551973,1.6887292946297,8.87502,91.1998,10.3031,4972.14,,0.024,9.06657,,105.894896693972,-60.0654671762099,5.38078,6.178,5.94028,2547964815499312768
403027349,4.57186070136057,11.2062163469956,8.58721,-32.8695,-28.0824,4963.0,,,10.3821,,109.995892347934,-50.8310056686247,5.19422,6.06371,5.79327,2755113944338941184
398671433,13.5733049557422,-8.74066413394798,7.84514,16.3603,-48.1604,4864.0,,-0.46,11.2246,,125.167630733427,-71.6000158833219,5.31922,6.1573,5.895,2474456351444863744
398704220,16.4036794734161,-9.97932268404344,10.7656,-31.4496,-34.2941,4738.73,,0.04,8.84397,,134.631792708915,-72.5282552155512,5.2187,6.09913,5.81744,2473189439172384000
384885601,16.6401109868665,12.9560374884796,7.64099,13.697,26.4889,5049.0,,,10.4753,,128.63928480163,-49.748052872776,5.30859,6.14295,5.87701,2584631814593774592
248952314,21.2028379124397,-2.84858970371411,13.3177,10.9504,-27.706,4790.58,,-0.11,6.68228,,142.559897091835,-64.4410046501293,5.3248,6.16279,5.90193,2484969675470524928
382326343,52.4130721220175,-6.80445542492133,8.47244,-85.5302,-88.7031,4914.31,,0.0633136,10.8741,,191.858442524298,-47.3409340243037,5.13463,5.98937,5.72583,5168901782487608704
435334037,54.8573053433196,16.5366878113784,8.86908,42.5009,-31.7566,5110.19,,0.121949,9.51804,,170.900845510857,-30.2828203465749,5.36548,6.1778,5.93244,44022452711871360
38449419,54.8558669650355,-10.4372747425182,8.39481,-23.9835,-102.053,4762.32,,-0.162458,10.9754,,198.279329914639,-47.1459869385579,5.29588,6.1803,5.89724,5163967139942513408
301562733,54.9982056410846,-1.12122415871829,7.99531,33.2917,-5.76051,5059.0,,,10.4177,,187.384109116439,-41.9700791356809,5.27069,6.11625,5.85559,3251413255231535104
67784488,55.9467245392711,19.6650356522103,8.26133,116.239,-55.6628,4810.66,,,14.111,,169.308061421647,-27.297721515881,5.25791,6.146,5.86227,57064451620025088
103220149,63.4367648611147,72.126149459449,8.29805,9.01309,-33.7142,4926.14,,0.0705289,11.2221,,137.147520428285,15.1003681083394,5.1808,6.05219,5.7738,501158744268403072
449002323,67.0151501143106,1.85858528176821,7.92615,30.7626,3.34749,4911.0,,,10.8872,,192.878333334951,-30.4044449777258,5.27176,6.14884,5.86862,3279137956323081344
298904525,69.9467549612972,-1.05246196569204,7.01564,21.2353,-9.31837,5101.0,,,10.9961,,197.520685522963,-29.4641301142297,5.32298,6.10505,5.87502,3229429069990276864
322030350,85.7569743184889,56.581524554502,16.9727,15.6212,28.5089,4931.0,,0.1,5.10446,,155.735314826047,13.6770296654467,5.2227,6.05595,5.79578,268432917676280704
339392595,86.0351915210282,61.4765348482587,7.52501,-11.3122,0.766046,5093.55,,-0.01,10.4366,,151.342292277689,16.1188280168457,5.39489,6.17699,5.93764,283455437670454016
317133707,86.7825186189679,-16.23808035696,4.5838,-9.92554,-9.81664,5000.0,,-0.1,17.5559,,220.808383090005,-21.3545061757406,5.38896,6.18,5.932,2994992094070424192
440471612,90.8247803806289,42.9115398002292,13.8158,121.023,-144.427,4707.16,,-0.17,7.06504,,169.607247194729,10.052780354236,5.2101,6.10056,5.80565,960883900373695744
95251832,90.6408851058811,-14.4971555317996,8.13332,11.4986,12.0235,5084.23,,0.00495972,9.56397,,220.716629207116,-17.2480338021483,5.38565,6.19852,5.94737,2994131313904384256
83018237,94.0793615037228,23.9700297809381,6.88301,-12.0353,-7.39899,5148.0,,,11.2112,,187.720379081568,3.50370358673331,5.30077,6.0964,5.84983,3425633243476154496
194933513,99.7720860936492,22.0308822578063,9.10048,15.0226,-23.3923,4840.07,,-0.0703679,10.0714,,191.862511590635,7.27365456210931,5.19749,6.07779,5.79744,3379154206913709056
443578538,99.4199746703825,-12.9851180144332,11.8263,9.8344,-125.718,4783.83,,-0.00337838,7.77455,,223.035464867779,-8.88708807293338,5.2545,6.11151,5.83869,2951804033248308480
27633149,123.248895141926,16.5143322008773,5.45937,-16.5332,-18.7701,5073.0,,,15.3551,,206.540126463338,25.270720784071,5.21093,6.04608,5.78108,656549321007564800
296499262,125.69519836958,-13.0547913135775,7.93198,-38.9124,-47.2266,4901.43,,-0.0766316,10.8572,,235.515788499192,13.5014450655538,5.26661,6.12614,5.85443,5723917007169042816
